id_participant,id_pan,distance,zoom,norm
7,7,1960.251532688391,13.068200025469878,16.055805032369367
7,8,3189.6792235994967,13.0,24.919368934371068
7,9,414.60110071017095,14.0,6.478142198596421
7,10,1428.1165421978565,15.0,44.628641943683014
7,11,4204.472128771824,12.766583100849145,27.940618795618573
7,12,3900.3986055831197,12.0,15.235932053059061
7,13,1843.2227606859574,13.0,14.400177817859042
7,14,4272.273363724932,14.274065160675848,80.71995174849742
7,16,2088.919454298464,14.0,32.6393664734135
7,17,60.43250900711263,16.0,3.7770318129445393
7,18,205.35313085559721,16.0,12.834570678474826
7,19,539.3976899523899,16.0,33.71235562202437
7,21,2166.401119775525,13.0,16.925008748246288
7,22,200.26159233473643,15.0,6.258174760460514
7,23,934.3438871834906,16.0,58.39649294896816
7,24,37.224404843743315,17.0,4.653050605467914
7,25,119.91257134626693,17.0,14.989071418283366
7,26,8887.826394445523,12.0,34.718071853302824
7,27,290.28558992945483,14.0,4.535712342647732
7,28,1763.5326009548141,13.0,13.777598444959485
7,29,444.9295742232774,16.0,27.80809838895484
7,30,591.5864381317149,16.0,36.97415238323218
8,0,54.242570425660055,18.38391390532184,17.69497166143003
8,1,173.80510848357451,17.426625473554058,29.201127097374794
8,2,1147.7600222355227,17.0,143.47000277944034
8,3,661.3582812807239,17.0,82.66978516009048
8,4,187.18875833600097,18.0,46.79718958400024
8,5,75.98816556004371,18.0,18.997041390010928
8,6,541.3946796814097,18.0,135.34866992035242
8,7,65.55717690665497,17.949575302208824,15.826355081194238
8,8,227.05741118716819,17.0,28.382176398396023
8,9,966.1873543441535,16.012734441472915,60.92209299979171
8,10,925.7096780733119,16.0,57.856854879581995
8,11,375.6497427690229,16.0,23.47810892306393
8,12,152.7625187063779,18.34488544140993,48.50401414659369
8,13,157.40216467891867,18.0,39.35054116972967
8,14,217.5997814805027,18.0,54.39994537012568
8,15,409.49890520385804,17.0,51.187363150482255
8,16,408.3850294932266,16.96605409386268,49.86101217983755
8,17,363.0689222886594,16.0,22.691807643041212
8,18,4427.389468820904,15.0,138.35592090065325
8,19,3510.879057222256,14.0,54.85748526909775
8,20,4442.275035488135,14.0,69.4105474295021
8,23,601.1721195768972,15.0,18.786628736778038
8,24,1483.2523105929606,15.0,46.35163470603002
8,26,2230.200526635578,15.39619591857545,91.71931263363511
8,27,190.31182857824862,16.0,11.894489286140539
8,28,270.02317089283645,15.0,8.438224090401139
8,29,1814.5476858056109,14.46798857622481,39.21633564011281
8,30,7108.257481771534,12.0,27.766630788170055
8,31,1197.868779370586,14.599447311284315,28.358345760779997
8,32,2448.125333460946,14.0,38.25195833532728
8,33,1254.735923098827,14.281936495653836,23.836566597939754
8,34,870.6722321154658,14.0,13.604253626804153
8,35,805.2785145448768,15.0,25.1649535795274
8,37,1029.3232485685503,15.0,32.1663515177672
8,38,350.57697042877885,16.0,21.911060651798678
8,39,82.68132885735612,17.0,10.335166107169515
8,40,71.46846913285498,18.0,17.867117283213744
8,41,683.2728575675272,14.0,10.676138399492613
9,0,927.7363540031677,16.0,57.98352212519798
9,1,344.5307563280378,16.96605409386268,42.06484321650644
9,2,6416.3072501570105,13.0,50.127400391851644
9,3,2100.576460999266,14.498461041377055,46.36713326179381
9,4,6418.256681617599,14.0,100.28526065027498
9,5,3391.529017100155,13.0,26.496320446094963
9,7,310.3796632071428,13.0,2.424841118805803
9,8,40.137675855257754,16.0,2.5086047409536096
9,9,7789.082305196374,13.49562470404216,85.79741947712203
9,10,582.1979273239665,15.0,18.193685228873953
9,11,8076.790288721877,13.0,63.099924130639664
9,13,956.0365744210246,15.0,29.87614295065702
9,14,3881.538100531539,13.0,30.324516410402648
9,15,1239.0564716877593,14.410851744158268,25.738890670954138
9,17,493.7670198231091,14.0,7.715109684736079
9,18,20.118470041703876,16.0,1.2574043776064923
9,19,707.046353541075,16.0,44.190397096317184
9,20,1011.6510303812743,16.0,63.22818939882964
9,21,255.92860156218242,15.0,7.997768798818201
9,22,2078.0515405957613,14.0,32.46955532180877
9,23,4539.50302305061,13.0,35.46486736758289
9,24,1631.383535886358,14.0,25.490367748224344
9,25,1134.0455745860245,15.0,35.438924205813265
9,26,1764.7213945096455,14.90520005539572,51.640274915242244
9,27,353.562983731945,15.025889040157148,11.24890345980505
9,29,1869.7383314051126,14.0,29.214661428204884
9,30,1198.471428649336,14.0,18.726116072645876
9,31,736.7486494275694,16.008647456281032,46.323622036871356
9,32,92.71697771160665,17.0,11.58962221395083
9,33,272.5382046445732,17.641265705359906,53.13462454740671
9,34,85.73315640980816,18.210062131019807,24.7926999449995
9,35,88.0125315450209,19.0,44.00626577251045
9,36,31.45377307161228,18.0,7.86344326790307
9,37,126.33333302221831,18.0,31.583333255554578
9,38,4481.136911748156,14.0,70.01776424606494
9,39,1650.9663707222835,14.0,25.79634954253568
9,40,15422.907430128638,11.0,30.122866074469997
9,41,436.0259739407122,15.0,13.625811685647257
