id_participant,id_zoom,somme_pixel,somme_norm
6,26,147.12270975985012,0.3715219943430559
6,27,0,0.0
6,28,25.576959701969272,0.08385888426875171
6,29,4.445051430930078,0.014767612727342451
6,30,97.9926007230359,0.1389965967702637
6,31,90.58526974555073,0.30195089915183576
6,32,260.1035288254817,0.6518885434222599
6,33,150.328178874929,0.21475454124989857
6,34,213.58703842763293,0.2673179454663741
6,35,89.2672676934789,0.1277071068576236
6,36,65.28467143710886,0.16079968334263264
6,37,144.30012659083658,0.36075031647709144
6,38,233.25598642699703,0.5802387722064603
6,39,203.63507981681602,0.1274312139028886
6,40,160.52899219477987,0.133885731605321
6,41,99.30902053422709,0.24827255133556772
6,42,57.80713362191486,0.19205027781367062
6,43,284.4498820986944,0.2025996311244262
6,44,91.78542426316577,0.2306166438773009
6,45,25.312469923970585,0.06312336639394162
6,46,6.578233898579693,0.022000782269497303
6,47,29.575054542698236,0.1026911616065911
6,48,184.138088510615,0.46265851384576634
6,49,154.4030155225352,0.5181309245722658
6,50,88.92947248172993,0.17505801669631876
6,51,899.3091744877179,0.8984107637239939
6,52,100.90060604922728,0.3223661535119082
6,53,205.869966603497,0.5146749165087425
6,54,74.41964537776813,0.2472413467699938
6,55,274.51303862471286,0.6811737931134314
7,0,354.6235920271741,0.3542693227044696
7,1,78.05683899460256,0.19612271104171497
7,2,190.49629239278596,0.46349462869290986
7,3,1943.3624573502261,4.870582599875253
7,4,1047.7370530432222,3.5041373011479005
7,5,2033.2533235435972,2.23680233613157
7,6,104.87687865207036,0.3692847839861632
7,7,86.5883849901232,0.2975545875949251
7,8,666.5314298741849,1.6663285746854624
7,9,86.51899812708226,0.2168395943034643
7,10,282.51905766904525,0.9775745940105373
7,11,562.3529450435816,1.3988879229939841
7,12,77.54564850909891,0.19194467452747255
7,13,470.0236503720151,0.5222485004133501
7,14,103.78086662651101,0.2661047862218231
7,15,345.66050293490673,0.8619962666705904
7,16,307.7241776761634,1.0396087083654169
7,17,95.85033067966391,0.24022639268086193
7,18,92.55289422053977,0.23080522249511165
7,19,57.230414087871715,0.14379501027103445
7,20,284.0508188530063,0.3950637258039031
7,21,100.38646012813695,0.34029308518012524
7,22,59.879421719466684,0.06660669824189842
7,23,339.2142223303129,0.17853380122648047
7,24,0,0.0
7,25,1.1781551763915883,0.0028947301631242956
7,26,277.02982680827097,0.21326391594170205
7,27,235.25436235435055,0.589609930712658
7,28,77.2810586811806,0.193686863862608
7,29,368.35273470726696,0.33395533518337894
7,30,13.859470733304187,0.04604475326679132
7,31,226.50085586755222,0.2831260698344403
7,32,392.7394953648228,0.3308673086477024
7,33,66.77394181504633,0.2203760455942123
7,34,444.5831041852337,1.1142433688852975
7,35,250.97103507599445,0.6258629303640759
7,36,140.77427618719923,0.47081697721471316
7,37,432.5067610844712,0.3326975085265163
7,38,202.98297485335885,0.6743620427021889
7,39,1096.0505236079068,0.33334869939413225
7,40,28.41904737179823,0.07104761842949557
7,41,233.89353639145023,0.5832756518490031
7,42,467.9279134143354,1.5915915422256306
7,43,53.79040955937459,0.18296057673256663
7,44,77.6974074367418,0.25899135812247265
7,45,42.43251409279332,0.1414417136426444
7,46,181.43069264826772,0.3592686983134014
7,47,222.66029382008637,0.24657839847185645
7,48,328.0019782826033,1.0860992658364348
7,49,151.04552633151718,0.38046732073430023
7,50,183.27813801457685,0.45819534503644216
7,51,707.8448139815814,0.39302876956223287
7,52,486.22661652406276,0.32436732256441814
8,0,88.02039953538203,0.29340133178460676
8,1,140.79185376219147,0.35197963440547864
8,2,218.4468253298432,0.5420516757564348
8,3,189.88551080175444,0.48072281215634033
8,4,63.656135326305304,0.21078190505399108
8,5,42.78134975208176,0.1430814372979323
8,6,125.77794058314538,0.3168210090255551
8,7,43.16815943001778,0.10928647956966527
8,8,48.597894960451825,0.12119175800611427
8,9,228.0964631889032,0.750317313121392
8,10,116.45688056420796,0.38948789486357177
8,11,102.01541889042396,0.2544025408738752
8,12,47.515607828910774,0.1158917264119775
8,13,201.3022426749014,0.6621784298516493
8,14,244.33377695904412,0.3520659610360866
8,15,206.92872675531913,0.1591759436579378
8,16,130.11859512021766,0.32287492585661953
8,17,74.11492699823413,0.18299981974872623
8,18,136.44133754985717,0.3411033438746429
8,19,34.44887708151208,0.11482959027170693
8,20,524.9918508112987,0.19444142622640692
8,21,402.0315507351339,1.3445871262044613
8,22,434.5009787034342,1.4531805307807164
8,23,207.27050768906616,0.5181762692226655
8,24,286.31968452621476,0.28631968452621476
8,25,279.38832398209587,0.27966799197406994
8,26,277.8730750560897,0.21309284896939396
8,27,41.25720324661055,0.13752401082203516
8,28,121.92617198789387,0.4010729341707035
8,29,34.796258778068555,0.11446137755943604
8,30,226.3713290813332,0.5659283227033329
8,31,77.04793335061503,0.19024181074225932
8,32,308.8249812099081,0.2558616248632213
8,33,56.311321083936534,0.13768049164776658
8,34,76.20014592301344,0.2540004864100448
8,35,197.9056279076203,0.4862546140236371
8,36,122.42446431086469,0.11099226138790996
8,37,780.6107035664625,0.7861134980528323
8,38,51.822528567833686,0.12891176260655146
8,39,38.0859369017798,0.12695312300593267
8,40,146.1850868532365,0.3609508317363864
8,41,343.02538515129226,0.1319836033671767
8,42,73.04336565382917,0.24027422912443805
9,0,1018.2804951031018,0.3754721589613207
9,1,382.4583562041065,0.27318454014579036
9,2,979.7096734907549,0.6522700888753361
9,3,559.5720725801158,0.5595720725801158
9,4,1005.5423436437536,0.29574774813051574
9,5,731.2909236336912,0.8107438177757109
9,6,914.3825256578614,0.6095883504385743
9,7,83.67676274594595,0.20971619735826053
9,8,319.95826114709274,1.0665275371569758
9,9,0,0.0
9,10,2.385757930379662,0.005949521023390678
9,11,0,0.0
9,12,149.88015232262487,0.3756394795053255
9,13,310.5510690099194,0.14767050357105058
9,14,111.47721405372035,0.2793915139190986
9,15,66.16130170926725,0.16499077732984352
9,16,448.73293139348016,0.40980176382966227
9,17,229.66791840025593,0.1913899320002133
9,18,545.791346271981,0.496625428818909
9,19,57.59220488001899,0.19070266516562578
9,20,68.82779763404025,0.2294259921134675
9,21,145.376648898984,0.14552217107005405
9,22,82.4015309480987,0.20600382737024675
9,23,56.22633550900545,0.18804794484617207
9,24,120.94135621341543,0.3038727543050639
9,25,254.58866940963168,0.2543343350745571
9,26,241.97937863713622,0.2224075171297208
9,27,350.6331020191534,0.20589142807936195
9,28,103.41642931873238,0.3447214310624413
9,29,405.4164695346932,1.013541173836733
9,30,98.51689394865053,0.24567803977219585
9,31,147.6833731847354,0.3692084329618385
9,32,10.041023067612882,0.03426970330243304
9,33,48.00358308442009,0.12030973204115311
9,34,157.17946927113826,0.39994775895963935
9,35,74.5746320575242,0.18643658014381048
9,36,284.2204027366724,0.15078005450221346
9,37,199.33283226396344,0.19933283226396345
9,38,67.40951164661125,0.17240284308596227
9,39,405.053854816661,0.2893241820119007
9,40,128.78112538865815,0.42927041796219384
9,41,65.98562432644431,0.16496406081611079
9,42,671.4601295968961,0.3530284593043618
9,43,563.8141715149126,0.37587611434327506
9,44,1109.863330363501,0.4268705116782696
9,45,135.75897435126956,0.45252991450423186
9,46,111.62984039961798,0.37209946799872656
9,47,26.613050411785906,0.06686696083363293
