id_participant,id_pan,somme_pixel,somme_norm
15,14,608.7173163236665,0.3205462434563805
15,15,641.6332826916254,0.4027829772075489
15,16,0,0.0
15,17,0,0.0
15,18,56.59075845534168,0.09511051841233896
15,19,78.91852873850016,0.06122461500271541
15,20,232.4006773019082,0.33390901911193704
15,21,11.224169283041608,0.016149883860491522
15,22,84.13151625990767,0.10609270650681926
15,23,6.420360903580011,0.0042773890097135316
15,24,458.5510328173918,0.25475057378743987
15,25,4.6286497864920815,0.011485483341171419
15,26,336.8849218613698,0.48264315452918305
15,27,5.347696083579651,0.005889533131695651
15,28,0,0.0
15,29,1153.1387825476156,0.8236705589625826
15,30,0,0.0
15,31,19.21588512996896,0.06558322569955277
15,32,198.73544519554136,0.0947261416565974
15,33,9.936462722222126,0.024717568960751557
15,34,77.52360698440245,0.38568958698707684
15,35,71.72015726206956,0.24477869372719988
15,36,0,0.0
15,37,0,0.0
15,38,5.445541856080186,0.007903544058171532
15,39,0,0.0
15,40,146.99590307332844,0.18443651577581988
15,41,25.405894999682335,0.12766781406875546
15,42,0,0.0
15,43,661.5895066693295,0.20674672083416545
16,0,921.6506613961521,1.8433013227923043
16,1,239.7444622759731,0.4022558091878743
16,2,461.1775925963687,1.1825066476829966
16,3,93.53738935537845,0.9261127658948362
16,4,1867.9020791617754,1.0365716310553692
16,5,771.1596461337678,1.0938434696932875
16,6,127.10414822812696,0.4236804940937565
16,7,255.92667035428443,0.8502547187849981
16,8,204.4797777956812,0.4089595555913624
16,9,737.6009368943438,0.567822122320511
16,10,285.2129619634271,0.7130324049085678
16,11,160.0587649017199,0.5576960449537279
16,12,383.26922685076346,0.4258546965008483
16,13,289.4504993549461,0.47528817628069964
16,14,95.67878727266005,0.48079792599326654
16,15,248.90035257854535,0.6206991336123325
16,16,964.9472212906562,0.7399902003762701
16,17,457.33919529961287,0.7635044996654639
16,18,871.6877453426417,0.7938868354668869
16,19,795.3787790146055,0.41862041000768707
16,20,250.51163671357097,1.2279982191841714
16,21,484.8495395004266,0.6053052927595838
16,22,284.18712594303213,0.9410169733212984
18,0,845.9418065476278,0.6008109421503038
18,1,2082.9326864671316,0.771456550543382
18,2,549.9366878078137,0.3465259532500401
18,3,14.018678503423558,0.0128376176771278
18,4,3425.8268744355705,0.43859004921720274
18,5,9.057441803995832,0.009048393410585246
18,6,2215.879506234057,0.4713634346381742
18,7,248.03169326966236,0.6200792331741559
18,8,0,0.0
18,9,55.29259417108459,0.04611559146879449
18,10,760.3473910235988,0.5450518932068809
18,11,1456.915920429943,0.5609995843010948
18,12,3230.479140767424,0.7013632524462492
18,13,532.2479771782315,0.4869606378574854
18,14,221.2105472386324,0.22143197921785024
18,15,213.77009221437154,0.08225090119829609
18,16,0,0.0
18,17,959.3820383651184,0.9593820383651185
18,18,0,0.0
18,19,1551.3015755467827,0.48297060259862473
18,20,199.51263044097723,0.39664538855065057
18,21,395.7688297688317,0.7899577440495643
18,22,110.23289227246441,0.5539341320224342
18,23,149.02566890190658,0.29805133780381315
18,24,248.08072464561138,0.30971376360251107
18,25,1548.5968922383236,0.3097813347146076
18,26,460.15707202186246,0.1278214088949618
18,27,342.8622057450066,0.3428622057450066
18,28,529.787121885948,0.44185748280729603
18,29,226.7492027017712,0.5814082120558236
18,30,3983.666073282086,1.1388410729794414
18,31,11.753823139082536,0.039179410463608455
18,32,295.1102548662385,0.15450798684096256
18,33,75.70928423720646,0.2523642807906882
18,34,2960.9785977974375,0.3697064050190333
18,35,245.79727293438148,0.4144979307493786
18,36,397.61733957060903,0.28421539640501003
18,37,674.488584529379,1.0985156099827018
18,38,1210.3418320103983,0.3904328490356124
18,39,20.10194610860242,0.040203892217204835
18,40,1464.7035208289014,0.6368276177516963
18,41,189.31624016178424,0.31764469825802727
18,42,197.7397911826106,0.3978667830636028
18,43,2557.661728056853,0.40610697492169784
18,44,353.1554494417268,0.32163519985585315
18,45,434.5277926537315,0.8553696705782117
18,46,484.7616689145049,0.700522642940036
18,47,189.6092121080048,0.31601535351334137
18,48,1430.5910212914007,0.5286736959687364
18,49,0,0.0
18,50,255.0624151528582,0.12823650837247771
18,51,85.91175686990627,0.28637252289968756
18,52,299.73322127272564,0.5994664425454513
18,53,1427.7290408911929,0.6180645198663173
18,54,1100.1760642776303,0.7852791322467025
18,55,355.60519060509813,0.1481688294187909
18,56,7.317319916918982,0.010483266356617452
19,0,1062.511386703198,0.9667983500484059
19,1,1988.0819098821603,0.9526027359282033
19,2,1052.6568184936068,1.0526568184936067
19,3,431.2111153084884,1.4325950674700612
19,4,549.0585646950572,1.7884643801141926
19,5,77.32578699984643,0.25187552768679616
19,6,167.92944321450003,0.42087579753007526
19,7,28.451883502845668,0.09483961167615222
19,8,960.0217608728814,0.6003888435727839
19,9,4753.227130519973,0.949695730373621
19,10,1142.5484508547563,0.9481729882612085
19,11,1354.0950132741075,0.7965264783965338
19,12,0,0.0
19,13,229.8155338715014,0.5818114781556998
19,14,1090.1134963637237,1.8168558272728728
19,15,726.6821967614779,0.5585566462424888
19,16,2230.034443403006,3.722928953928224
19,17,395.6616270480184,1.958720925980289
19,18,940.7402697699787,3.178176587060739
19,19,89.07627525472643,0.45447079211595115
19,20,1451.9913568907937,2.8981863410993887
19,21,1043.2418111104162,1.1414024191580046
19,22,91.50444469514224,0.2287611117378556
19,23,460.14928160211184,1.544125106047355
19,24,1006.6850862748631,1.4238827245754782
19,25,1833.6696231743158,2.619528033106165
19,26,653.0713265154926,0.46781613647241593
19,27,413.8942529967688,0.8294474007951278
19,28,429.13076777006387,0.5370848157322451
19,29,1426.3553301512854,3.5748253888503396
19,30,457.23664356993726,0.5154866331115414
19,31,1120.0257873580256,0.7461864006382583
19,32,0,0.0
19,33,178.22233328834758,0.5960613153456441
19,34,1006.4058678604877,0.504464094165658
19,35,117.2724787455908,0.3909082624853027
19,36,0,0.0
19,37,284.6974744458431,0.9553606525028292
19,38,112.19209766084052,0.3882079503835312
19,39,373.18410190106164,1.243947006336872
19,40,319.9933790607452,0.5315504635560552
19,41,512.0162455649095,0.7304083388943073
19,42,610.264461089236,0.7618782285758252
19,43,269.63376214418366,0.5392675242883673
19,44,417.5034535546273,0.6981663102920189
19,45,528.3282419497908,0.880547069916318
19,46,93.02645413354989,0.4651322706677494
19,47,0,0.0
19,48,910.1294491212857,4.573514819704953
19,49,1114.9961493275462,3.6677504912090333
19,50,156.89552801229343,0.5391598900766097
19,51,280.0709512313155,0.9335698374377184
19,52,1063.6708823892393,0.966973529444763
19,53,140.03561087718157,0.46678536959060524
19,54,247.5502403564315,1.2075621480801535
20,0,460.784767895475,0.5825344726870734
20,1,784.5775283204308,1.5691550566408616
20,2,229.06691127722954,0.32770659696313237
20,3,255.39577796341575,0.4277986230542977
20,4,1627.1156410217836,0.8135578205108918
20,5,338.09076152423273,0.8431191060454681
20,6,270.2280571051154,0.5415391925954216
20,7,328.1110502172793,1.0828747531923408
20,8,1348.2002800281355,0.7907333020692877
20,9,1754.5631362878032,0.5854398185811822
20,10,44.399317411076,0.4988687349559101
20,11,755.8254027366452,0.41873983531116077
20,12,147.94933221333463,0.2125708796168601
20,13,254.52182758004318,0.1956355323443837
20,14,348.70226366382303,0.6918695707615536
20,15,219.78345159525344,0.24312328716289097
20,16,247.8537728150999,0.4967009475252503
20,17,2059.225629070291,0.6433069756545738
20,18,75.9002166941192,0.15241007368297027
20,19,634.6181128102996,0.45329865200735686
20,20,718.5181993780221,0.3601594984350988
20,21,958.0068899752761,0.3197619792974887
20,22,86.89447846004418,0.8603413708915266
20,23,552.5100908032567,0.42500776215635133
20,24,37.08273077178954,0.3565647189595148
20,25,137.4011865530069,0.22900197758834484
20,26,69.75054910923309,0.24218940662928157
20,27,394.2295677511104,0.657049279585184
20,28,590.0248608898759,0.6555831787665287
20,29,178.37302624701292,0.35746097444291164
20,30,1019.966081561295,0.5368242534533132
20,31,38.55568682115892,0.4283965202350991
20,32,1042.280454423541,0.3858868768691377
20,33,234.40350309025047,0.4669392491837659
20,34,1059.0632926521812,0.3781018538565445
20,35,134.8958058640539,0.3432463253538267
20,36,1399.9540729946077,0.669514142991204
20,37,393.5124854961711,1.3073504501533924
20,38,1113.362847768868,0.8027129399919741
20,39,270.9828760351198,1.334891014951329
20,40,586.7462938848169,0.36694577478725254
20,41,846.0015288261336,0.7067681945080482
20,42,16.10296392381617,0.08704304823684415
20,43,659.1155215624428,0.6058047073184217
20,44,338.55571431040215,0.3388946089193215
20,45,188.56919780052058,0.6327825429547671
20,46,511.44503671925105,0.7285541833607565
20,47,147.2407877622572,0.4908026258741907
3,0,0,0.0
3,1,353.3457689918571,1.1817584247219302
3,2,1779.0456302885086,1.3674447581003142
3,3,496.5001458475271,0.6198503693477242
3,4,105.26733255755298,0.3395720405082354
3,5,332.26410567128374,0.8306602641782094
3,6,1126.6916146512376,1.1266916146512376
3,7,1035.9853444377095,0.5179926722188547
3,8,275.14665076440315,1.3826464862532821
3,9,419.88695550466934,0.8621908737262204
3,10,770.769659955682,0.3670331714074676
3,11,394.096144154111,0.6579234460001854
3,12,129.90770393549877,0.6495385196774939
3,13,834.9411571019787,0.46463058269447893
3,14,485.0054117819709,0.8110458391002858
3,15,73.34721658460032,0.7484409855571461
3,16,190.2494419296891,0.6278859469626703
3,17,24.0550389258184,0.12087959259205226
3,18,386.4332387205901,0.6429837582705327
3,19,308.63926628615553,0.6185155636997105
3,20,256.49932315915885,0.6560084991282835
3,21,480.3499086565196,0.8005831810941992
3,22,6.411025680118341,0.0320551284005917
3,23,347.7048218053011,0.4346310272566264
3,24,818.4615927359774,0.6895211396259288
3,25,11.071427804772155,0.055081730372000766
3,26,123.01695964872661,0.4086942181020818
3,27,1810.7679057952848,0.7872903938240369
3,28,121.80688941282642,0.4060229647094214
3,29,573.0959445658066,0.636773271739785
3,30,178.60099579610556,0.61799652524604
3,31,866.9002467337298,0.9632224963708108
3,32,150.01652293099588,0.5017275014414578
3,33,459.60698995120913,0.9284989695984023
3,34,2499.232370469185,1.0866227697692108
3,35,105.62077899739101,0.3520692633246367
3,36,557.4763294371966,0.7952586725209652
3,37,11.198200931586785,0.11198200931586784
3,38,103.22012716685335,1.0219814570975578
3,39,882.3431832677211,0.6797713276330671
3,40,329.2766307170273,0.6585532614340546
3,41,831.3412765316012,0.923712529479557
3,42,258.427025066346,0.5178898297922766
3,43,438.5382697031374,0.6255895430857881
3,44,610.5190603660792,0.763148825457599
3,45,186.03505009387007,0.9301752504693503
3,46,439.56353183373074,0.8989029280853389
3,47,463.1855132307402,0.9226803052405183
4,0,400.3218600200116,0.33332378019984316
4,1,325.4220742310378,0.36037881974644276
4,2,78.31886134513277,0.15726678984966422
4,3,65.27956316218733,0.06527956316218733
4,4,516.901022305216,1.0463583447474007
4,5,298.7639630099577,0.331591523873427
4,6,261.8345872783144,2.592421656220935
4,7,12.282725109569197,0.012282725109569197
4,8,996.2123273513644,0.21196006964922645
4,9,56.465872614622796,0.1875942611781488
4,10,238.84451664492707,0.34071970990717126
4,11,201.32547108463575,0.4026509421692715
4,12,377.23730944747297,0.26926289039791074
4,13,644.1867576842083,0.5368222980701736
4,14,736.5933647412334,0.5705603135098631
4,15,159.17418516189096,0.3989327948919573
4,16,111.9044266959308,0.18619704941086654
4,17,530.0096628004276,0.479213076673081
4,18,167.5039921928822,0.2091185920011014
4,19,198.08088011445747,0.6580760136692939
4,20,109.03719049811419,0.27744832187815316
4,21,978.3370348244373,0.4656530389454723
4,22,58.00881918469848,0.1927203295172707
4,23,425.42886991756274,0.4233123083756843
4,24,276.95312147267816,0.34575920283730105
4,25,1658.5748563033546,0.3385537571552061
5,0,68.92108865930965,0.08615136082413706
5,1,208.53600675439054,0.20874475150589644
5,2,47.34738986675493,0.15730029856064762
5,3,288.4867965063836,0.32197187110087455
5,4,1337.5345590757995,0.8934766593692716
5,5,658.0968290839247,0.6580968290839248
5,6,273.89877288888744,0.34366219935870446
5,7,476.4666325557043,0.2166742303573007
5,8,225.27901074732296,0.15018600716488198
5,9,29.09412459343817,0.09698041531146057
5,10,12.605546399689151,0.1248073900959322
5,11,141.6541717209185,0.12877651974628954
5,12,14.263432351571913,0.14407507425830215
5,13,420.3512044632845,0.840702408926569
5,14,89.99153877162668,0.8999153877162668
5,15,60.59664219369198,0.30298321096845987
5,16,270.2790178609006,0.6740125133688294
5,17,538.3534904725706,1.3733507410014556
5,18,238.94274895082458,0.6018709041582483
5,19,1203.9506193714276,0.7529397244349141
5,20,296.00165017234934,0.49333608362058223
5,21,637.3627770938648,0.37513995120298105
5,22,306.9355298285178,1.0265402335401934
5,23,37.36068343274256,0.12330258558660911
5,24,566.8345189557717,0.9447241982596195
5,25,53.81232940098761,0.1787785029933143
5,26,972.4200055341139,0.6500133726832312
5,27,1584.349923845753,0.9319705434386782
5,28,153.60220144133874,0.2560036690688979
5,29,140.7742416487807,0.48542841947855414
5,30,158.4422681475621,0.31944005674911713
5,31,223.5757662781763,0.7477450377196532
5,32,0,0.0
5,33,3736.491727363071,2.197936310213571
5,34,444.43573996299216,0.3416108685341984
6,0,539.0005422936533,0.35957341046941516
6,1,4082.661676047997,0.6187726092828125
6,2,112.76493782110656,0.22689122298009368
6,3,1455.652005962979,0.7673442308713648
6,4,818.2785552100268,0.685899878633719
6,5,58.959796833118574,0.595553503364834
6,6,81.52482811333165,0.8958772320146335
6,7,332.6666358865036,0.5516859633275351
6,8,114.90826841337427,0.2865542853201353
6,9,903.245259401129,0.565588766062072
6,10,2089.058431682516,0.4543406767469587
6,11,641.4288983420993,0.45783647276381106
6,12,172.30327836017253,0.8746359307622971
6,13,132.5523192807335,0.3313807982018338
6,14,714.8005993931786,1.1933232043291795
6,15,334.3541636256,0.8379803599639097
6,16,388.46961029575834,0.7784962130175518
6,17,24.565626290272036,0.24565626290272036
6,18,1470.2805230939362,0.5654925088822831
6,19,391.91403131952137,0.7654570924209402
6,20,46.6959831721644,0.11644883584080896
6,21,368.0897736583198,0.36845823189021004
6,22,47.60952742532276,0.1641707842252509
6,23,1084.3643240707434,0.6367377123140008
6,24,255.586182117334,0.42955660860056133
6,25,184.993039397829,0.30780871780004826
6,26,906.3116923242648,0.4531558461621324
6,27,408.4823668335912,1.0289228383717661
6,28,56.697694341117426,0.30319622642308786
6,29,64.41466610063749,0.10789726315014656
6,30,134.6448693526146,0.16872790645691052
6,31,2616.5760731339337,0.6392807410539785
6,32,9.006310344238718,0.011257887930298398
6,33,85.53646610867975,0.09514623593846468
6,34,1637.2171625494468,0.6821738177289361
6,35,86.02776482082255,0.2858065276439288
6,36,220.76879903981487,0.5424294816703068
6,37,167.0120822714175,0.5585688370281522
6,38,73.08427938170193,0.3636033800084673
6,39,3051.797219385419,0.4238607249146415
6,40,363.1771630122532,0.6063057813226264
6,41,947.5371116279919,0.8598340395898293
6,42,306.3784390695868,0.437683484385124
6,43,3.514314025245177,0.03479518836876413
6,44,235.7474370468643,0.33678205292409186
6,45,1983.6037384263213,0.7629245147793544
6,46,301.1247385979845,0.4307936174506216
6,47,210.8098178855786,0.35193625690413793
6,48,195.82067467948073,0.2797438209706868
6,49,196.49445671832416,0.6549815223944139
6,50,461.2053704911946,0.33132569719195015
6,51,101.87393656598454,0.3384516164982875
6,52,165.04941208832818,0.550164706961094
6,53,575.5890663832621,0.576165231614877
6,54,372.23774952768116,1.2407924984256038
6,55,114.18218490750586,0.3818802170819594
6,56,591.4235725024719,0.34810098440404463
6,57,36.469037168531216,0.3683741128134466
6,58,16.65347308631117,0.08285309993189637
6,59,291.51689064651833,0.4164527009235976
6,60,593.5385578588413,0.4242591550098937
6,61,124.81913593944408,0.3120478398486102
6,62,123.26833626098458,0.12326833626098459
6,63,202.45000066996113,0.6748333355665371
6,64,404.6361826246756,0.4046361826246756
6,65,71.14668537396494,0.38250906115034916
6,66,96.78809805244978,0.3204903909021516
6,67,101.68033262470004,0.12491441354385754
6,68,1480.147817757244,0.4774670379862077
6,69,75.55599839424424,0.38159595148608205
6,70,67.25677103087106,0.22876452731588798
6,71,962.0339549989678,0.5662354061206403
6,72,213.20935921540905,0.5316941626319428
6,73,212.58671353795145,0.6992983997958929
6,74,610.7180663529011,0.3392878146405006
6,75,235.30872617595898,0.7896265979059026
6,76,127.31958078078002,0.1818851154011143
6,77,846.8362055567075,0.7056968379639229
6,78,1140.469108647074,0.7079262002775134
6,79,247.56158199507007,0.4126026366584501
6,80,755.630122708618,0.5401216030797842
6,81,98.31731789301476,0.9931042211415633
6,82,0,0.0
6,83,156.89135471156612,0.3826618407599174
6,84,1356.542834100495,0.41132287268056245
6,85,924.6264049016514,0.6160069319797811
7,0,444.4480193492454,0.34188309180711185
7,1,370.071568258328,0.37118512362921563
7,2,602.0632045770978,0.753520906854941
7,3,588.3101824777935,0.9904211826225481
7,4,1655.4132183418633,2.7590220305697724
7,5,457.3239200030894,0.6533198857186991
7,6,149.52266376464107,0.1904747309103708
7,7,278.8948174116291,0.5589074497227036
7,8,419.626718837748,0.7005454404636862
7,9,37.82129425878041,0.06293060608782099
7,10,520.5590500453218,1.0390400200505425
7,11,1498.1662974571802,0.6239759672874553
7,12,231.51210584536796,0.7691432087885979
7,13,154.84434428060285,0.1194786607103417
7,14,1228.4577872426523,1.2284577872426523
7,15,0,0.0
7,16,979.2412389342484,0.6120257743339053
7,17,81.20034989897886,0.10137372022344426
7,18,162.28746008755107,0.40470688301134927
7,19,990.4167669721245,1.976879774395458
