center,time,id_zoom
"(559636.5997026149, 5995021.704896494)",1652879131909,23
"(559573.3838844749, 5994998.040441681)",1652879132010,23
"(559560.0213424887, 5994993.038255831)",1652879132109,23
"(559464.5320558883, 5994957.795601013)",1652879133509,24
"(559386.3622858959, 5994928.946234923)",1652879133609,24
"(559894.1757405308, 5993202.825133756)",1652879142925,25
"(559992.236069433, 5993235.505213813)",1652879143010,25
"(560009.8562117657, 5993003.290795543)",1652879146408,26
"(560126.8081579034, 5993035.376974874)",1652879146509,26
"(560153.9731214575, 5993042.829778534)",1652879146610,26
"(560154.4864917343, 5993042.970623482)",1652879146708,26
"(560154.4864917343, 5993042.970623482)",1652879146812,26
"(560154.4864917343, 5993042.970623482)",1652879146909,26
"(560154.4864917343, 5993042.970623482)",1652879147021,26
"(560154.4864917343, 5993042.970623482)",1652879147109,26
"(560154.4864917343, 5993042.970623482)",1652879147209,26
"(560154.4864917343, 5993042.970623482)",1652879147309,26
"(560186.5317298976, 5993051.804087027)",1652879147409,26
"(560232.5115061373, 5993064.4786902)",1652879147508,26
"(560240.4347287065, 5993066.662774379)",1652879147609,26
"(140342.19201429217, 5752501.423244533)",1652879171108,27
"(140449.41895276913, 5752301.405176685)",1652879171208,27
"(140506.13892880868, 5752190.369851853)",1652879173209,28
"(140578.0732664751, 5752047.5234741215)",1652879173308,28
"(140591.58344148856, 5752020.695124467)",1652879173410,28
"(140638.8813618942, 5751928.084462923)",1652879174608,29
"(140655.1637964335, 5751896.203457455)",1652879174709,29
"(140277.7176974188, 5753091.720553239)",1652879176409,30
"(140397.18392689776, 5753105.517283708)",1652879176509,30
"(140416.02436580005, 5753107.693099069)",1652879176609,30
"(140416.02778327974, 5753107.693493742)",1652879176710,30
"(140416.02778327974, 5753107.693493742)",1652879176809,30
"(140416.02778327974, 5753107.693493742)",1652879176909,30
"(140416.02778327974, 5753107.693493742)",1652879177010,30
"(140416.02778327974, 5753107.693493742)",1652879177109,30
"(140416.02778327974, 5753107.693493742)",1652879177214,30
"(140416.02778327974, 5753107.693493742)",1652879177323,30
"(140416.02778327974, 5753107.693493742)",1652879177418,30
"(140417.50513917723, 5753107.869461335)",1652879177509,30
"(140512.93548253799, 5753119.2361522885)",1652879177608,30
"(140538.5851626835, 5753122.291281056)",1652879177709,30
"(140246.46913077202, 5752728.7492062505)",1652879186809,31
"(140225.51990555384, 5752658.525651751)",1652879186909,31
"(140220.5651867394, 5752641.929864906)",1652879187009,31
"(140208.4924315476, 5752602.295311968)",1652879187108,31
"(140205.31024245734, 5752591.8482648805)",1652879187209,31
"(-185127.1097512276, 6124742.862833784)",1652879220812,32
"(-185222.2659604929, 6124553.449009812)",1652879220909,32
"(-185274.33059275523, 6124451.492358051)",1652879221008,32
"(-185335.59566410247, 6124333.470611295)",1652879221108,32
"(-185348.33782694998, 6124308.923960428)",1652879221208,32
"(-185038.23161703214, 6125186.262334045)",1652879225624,33
"(-184924.19809327147, 6125266.496666633)",1652879225711,33
"(-184387.57160236588, 6125494.727360775)",1652879227020,34
"(-184341.81841914228, 6125508.713746197)",1652879227111,34
"(-186189.77216311693, 6125713.706802643)",1652879231109,35
"(-186404.84939629596, 6125656.218950894)",1652879231208,35
"(-186450.11770712337, 6125644.11921396)",1652879231309,35
"(-186442.59219229862, 6125666.761947745)",1652879233009,36
"(-186432.39384459757, 6125696.063161367)",1652879233110,36
"(-186430.65780153114, 6125701.051044722)",1652879233209,36
"(-186507.36606079678, 6125442.609171014)",1652879235609,37
"(-186479.8707946557, 6125421.33260875)",1652879235709,37
"(-186475.66856525245, 6125418.080812782)",1652879235809,37
"(235644.167101406, 6351106.02338955)",1652879253809,38
"(234122.27505277807, 6348861.093609623)",1652879253909,38
"(233851.73435441882, 6348462.021368608)",1652879254009,38
"(233691.84369196388, 6348330.314226355)",1652879255209,39
"(232884.89570846935, 6347667.260359012)",1652879255310,39
"(232693.57530977332, 6347510.056012694)",1652879255409,39
"(232493.77471544786, 6347347.090919978)",1652879256510,40
"(232169.7077600007, 6347082.810193955)",1652879256610,40
"(232108.84390240215, 6347033.174943571)",1652879256709,40
"(232106.98296667717, 6347036.697925508)",1652879263509,41
"(232002.59860755078, 6347271.594742494)",1652879263609,41
"(231972.45323108416, 6347339.431083476)",1652879263709,41
"(231971.06694168312, 6347342.550659726)",1652879263808,41
"(231971.06694168312, 6347342.550659726)",1652879263909,41
"(231971.06694168312, 6347342.550659726)",1652879264009,41
"(231971.06694168312, 6347342.550659726)",1652879264109,41
"(231971.06694168312, 6347342.550659726)",1652879264209,41
"(231971.06694168312, 6347342.550659726)",1652879264320,41
"(231971.06694168312, 6347342.550659726)",1652879264416,41
"(231971.06694168312, 6347342.550659726)",1652879264510,41
"(231971.06694168312, 6347342.550659726)",1652879264609,41
"(231951.7619655414, 6347386.244191119)",1652879264710,41
"(231910.6796809486, 6347479.226957759)",1652879264808,41
"(231902.34771752098, 6347498.084940432)",1652879264909,41
"(232033.77839720118, 6347312.239840081)",1652879267408,42
"(232147.9164475198, 6347341.850241255)",1652879267509,42
"(232390.54725220753, 6347394.155920446)",1652879268908,43
"(232423.07786979497, 6347401.60749678)",1652879269008,43
"(232576.057332328, 6347799.0352808405)",1652879276708,44
"(232596.0355537473, 6347791.244884634)",1652879276809,44
"(232599.88785653218, 6347789.742700612)",1652879276909,44
"(539672.7076852331, 5743251.586477516)",1652879293409,45
"(539223.4942144377, 5742379.382299239)",1652879293510,45
"(539150.7127403498, 5742226.788289668)",1652879295408,46
"(538417.6260559867, 5740451.662640952)",1652879295509,46
"(538197.9256755437, 5739919.671283482)",1652879295608,46
"(540970.2742284061, 5738123.986028939)",1652879304611,47
"(539868.312801653, 5737894.4656080725)",1652879304710,47
"(536814.524173103, 5738208.93849757)",1652879306110,48
"(536623.1520939925, 5737749.785406254)",1652879306210,48
"(536577.7794265794, 5737640.924173201)",1652879306310,48
"(535507.3784589112, 5737815.071776755)",1652879310809,49
"(535567.0975248402, 5737688.106944373)",1652879310908,49
"(535598.8548602548, 5737619.190809249)",1652879311008,49
"(535623.9010715463, 5737564.365747433)",1652879311110,49
"(535628.0453633708, 5737555.294073764)",1652879311208,49
"(535566.9464072307, 5737418.4257029)",1652879313108,50
"(535539.8862361283, 5737347.283439396)",1652879313208,50
"(535534.7361408536, 5737333.743634577)",1652879313309,50
