center,time,id_zoom
"(140282.0447873677, 5752763.761271344)",1652708313600,26
"(140282.0447873677, 5752763.761271344)",1652708313700,26
"(140282.0447873677, 5752763.761271344)",1652708313800,26
"(140282.0447873677, 5752763.761271344)",1652708313901,26
"(140265.45200257094, 5752748.410978049)",1652708314000,26
"(140242.57076035687, 5752727.243116039)",1652708314100,26
"(140238.56228302303, 5752723.534799231)",1652708314200,26
"(-185803.69206516584, 6124791.768265352)",1652708324399,27
"(-185736.61653471764, 6124869.039919836)",1652708324499,27
"(-185467.08998618228, 6124883.326014219)",1652708326499,28
"(-185328.20104393072, 6124886.312185898)",1652708326599,28
"(-184482.45036799397, 6125182.597283501)",1652708328399,29
"(-184332.54470122204, 6125240.5695249345)",1652708328500,29
"(-184555.5652697174, 6125210.398723215)",1652708330099,30
"(-184829.56588223847, 6125169.634085592)",1652708330200,30
"(-184875.61340879393, 6125162.783331806)",1652708330301,30
"(-185843.93414715093, 6125238.78817115)",1652708334906,31
"(-185819.6483955516, 6125179.450364835)",1652708335000,31
"(-185815.2091627306, 6125168.603908787)",1652708335108,31
"(234058.98682273913, 6350204.086532327)",1652708357099,32
"(232097.5801044412, 6348373.638877815)",1652708357203,32
"(231863.86961489508, 6348155.532753556)",1652708357301,32
"(231863.86961489508, 6348155.532753556)",1652708357400,32
"(231863.86961489508, 6348155.532753556)",1652708357505,32
"(231863.86961489508, 6348155.532753556)",1652708357601,32
"(231863.86961489508, 6348155.532753556)",1652708357700,32
"(231863.86961489508, 6348155.532753556)",1652708357800,32
"(231573.26990529997, 6347956.404636814)",1652708357900,32
"(231158.2340878749, 6347672.008961335)",1652708358000,32
"(231084.45482081617, 6347621.453072877)",1652708358100,32
"(231742.2517752609, 6347511.549252363)",1652708360101,33
"(232725.16564785893, 6347347.499656428)",1652708360203,33
"(232891.85244479394, 6347319.679414546)",1652708360300,33
"(232439.6813510891, 6347457.454567415)",1652708361399,34
"(232319.6501534894, 6347494.018414489)",1652708361500,34
"(232411.37454633834, 6347928.681626764)",1652708364499,35
"(232741.57270756588, 6347956.300262105)",1652708364603,35
"(232804.71487475254, 6347961.581637639)",1652708364700,35
"(231807.01647593913, 6347996.099964039)",1652708368602,36
"(231774.9092361533, 6347950.094068287)",1652708368704,36
"(231767.67540490106, 6347939.728839488)",1652708368803,36
"(231767.57322750118, 6347939.5824313)",1652708368902,36
"(231767.57322750118, 6347939.5824313)",1652708369002,36
"(231767.57322750118, 6347939.5824313)",1652708369103,36
"(231767.57322750118, 6347939.5824313)",1652708369202,36
"(231767.57322750118, 6347939.5824313)",1652708369303,36
"(231714.56905476574, 6347921.419200065)",1652708369402,36
"(231695.41824172117, 6347914.856685687)",1652708369502,36
"(231707.70919705933, 6347932.684048145)",1652708371802,37
"(231738.20837482443, 6347951.103252889)",1652708371902,37
"(231742.49221533004, 6347953.6903696945)",1652708372003,37
"(231742.492327595, 6347953.690437494)",1652708372103,37
"(231742.492327595, 6347953.690437494)",1652708372202,37
"(231742.492327595, 6347953.690437494)",1652708372302,37
"(231674.5946631977, 6348020.582106205)",1652708372403,37
"(231573.62105000828, 6348120.059658811)",1652708372502,37
"(231555.9643439461, 6348137.454756903)",1652708372602,37
"(232898.8584459786, 6348085.990980596)",1652708378703,38
"(232871.5741688127, 6347891.399118183)",1652708378813,38
"(232867.5586037701, 6347862.760049773)",1652708378903,38
"(232282.04468512285, 6347824.774940495)",1652708386302,39
"(232378.50139074877, 6347803.549557264)",1652708386404,39
"(232250.27738725574, 6347818.162671207)",1652708392802,40
"(232246.86801457906, 6347820.207275067)",1652708392904,40
"(232246.09606635437, 6347820.670213112)",1652708393002,40
"(539448.2666457074, 5743444.031486513)",1652708401102,41
"(538790.9026247147, 5742608.712606501)",1652708401202,41
"(538715.5989324657, 5742513.02346949)",1652708401302,41
"(538715.5989324657, 5742513.02346949)",1652708401403,41
"(538715.5989324657, 5742513.02346949)",1652708401502,41
"(538715.5989324657, 5742513.02346949)",1652708401602,41
"(538715.5989324657, 5742513.02346949)",1652708401702,41
"(538715.5989324657, 5742513.02346949)",1652708401802,41
"(538691.1806446865, 5742436.081003569)",1652708401902,41
"(537898.4915213367, 5739938.303255558)",1652708402002,41
"(537697.2464258837, 5739304.17632419)",1652708402102,41
"(537689.9872613441, 5739281.302565584)",1652708402213,41
"(537689.9872613441, 5739281.302565584)",1652708402301,41
"(537689.9872613441, 5739281.302565584)",1652708402402,41
"(537689.9872613441, 5739281.302565584)",1652708402503,41
"(537689.9872613441, 5739281.302565584)",1652708402602,41
"(537689.9872613441, 5739281.302565584)",1652708402702,41
"(537337.9663692195, 5738698.398767533)",1652708402802,41
"(537091.8007214069, 5738290.778383999)",1652708402902,41
"(537062.5258833555, 5738242.302811471)",1652708403002,41
"(537062.5258833555, 5738242.302811471)",1652708403101,41
"(537062.5258833555, 5738242.302811471)",1652708403202,41
"(537062.5258833555, 5738242.302811471)",1652708403302,41
"(536686.4997340194, 5737918.74518997)",1652708403402,41
"(536547.3834955802, 5737799.0404319335)",1652708403502,41
"(535745.4821309013, 5737351.444210952)",1652708406001,42
"(535755.3332424605, 5737288.706548003)",1652708406102,42
