center,time,id_zoom
"(561622.1013675606, 5995292.738062884)",1652364013608,23
"(561688.3806799173, 5995406.400973492)",1652364013709,23
"(561714.4735413828, 5995077.637762872)",1652364016809,24
"(561776.2913218928, 5994217.838444925)",1652364016909,24
"(561789.4416681812, 5994034.935424525)",1652364017009,24
"(561204.4748403981, 5993790.688330225)",1652364019208,25
"(561089.6224481142, 5994080.509891709)",1652364019308,25
"(561450.025071141, 5993445.423384652)",1652364020509,26
"(561702.782701563, 5992994.55099788)",1652364020608,26
"(557962.0554599396, 5995237.171660864)",1652364022710,27
"(558207.8940822694, 5995192.885882961)",1652364022808,27
"(559192.9557203494, 5992988.01527835)",1652364035710,28
"(559408.1514284941, 5993073.185066131)",1652364035809,28
"(559459.6882721243, 5993093.582229589)",1652364035909,28
"(559619.1181224663, 5993524.239623701)",1652364045708,29
"(559849.3328717297, 5993525.186864774)",1652364045808,29
"(559902.2488837425, 5993525.4045928735)",1652364045908,29
"(560135.5663462344, 5992413.016035916)",1652364058010,30
"(560080.2638650975, 5992575.950898579)",1652364058108,30
"(560069.992311984, 5992606.213448496)",1652364058209,30
"(560069.9598796627, 5992606.30900218)",1652364058309,30
"(560069.9598796627, 5992606.30900218)",1652364058409,30
"(560069.9598796627, 5992606.30900218)",1652364058510,30
"(560069.9598796627, 5992606.30900218)",1652364058609,30
"(560069.9598796627, 5992606.30900218)",1652364058708,30
"(560069.9598796627, 5992606.30900218)",1652364058814,30
"(560069.9598796627, 5992606.30900218)",1652364058909,30
"(559936.8193655318, 5993016.184289613)",1652364059009,30
"(559876.2107604997, 5993202.7688883785)",1652364059109,30
"(559608.2233871382, 5994713.794394028)",1652364061610,31
"(559634.6605525155, 5994622.525615672)",1652364061708,31
"(559736.9398887871, 5994605.906229523)",1652364062808,32
"(559849.3448997933, 5994598.633129364)",1652364062909,32
"(559867.3524628081, 5994597.467960585)",1652364063009,32
"(559972.4081912156, 5994076.588533684)",1652364069408,33
"(560011.9571847358, 5993996.0882570185)",1652364069508,33
"(560021.4287039977, 5993976.809386607)",1652364069608,33
"(559954.2024963278, 5994025.224266645)",1652364071409,34
"(559880.2211844801, 5994078.812695688)",1652364071508,34
"(559868.5539510548, 5994087.263866597)",1652364071608,34
"(140197.50861948202, 5752751.861822458)",1652364091909,35
"(140110.71262966076, 5752682.844358031)",1652364092008,35
"(140081.90609412943, 5752659.93829929)",1652364092110,35
"(140080.50891987406, 5752658.8273098925)",1652364092208,35
"(140080.50891987406, 5752658.8273098925)",1652364092309,35
"(140080.50891987406, 5752658.8273098925)",1652364092408,35
"(140080.50891987406, 5752658.8273098925)",1652364092508,35
"(140079.99443362447, 5752658.507812977)",1652364092610,35
"(140049.17578134083, 5752639.369372704)",1652364092709,35
"(140038.15197449358, 5752632.52356819)",1652364092809,35
"(140037.4631120872, 5752632.095783357)",1652364092910,35
"(140037.4631120872, 5752632.095783357)",1652364093008,35
"(140032.6998351807, 5752629.5342584215)",1652364093109,35
"(140018.89719898003, 5752622.1116799135)",1652364093208,35
"(140015.97739977165, 5752620.541513278)",1652364093311,35
"(140025.60573842854, 5752793.27125894)",1652364095009,36
"(140032.92104519275, 5752924.016014244)",1652364095109,36
"(139935.1775134106, 5753283.69621945)",1652364099409,37
"(139873.79240217115, 5753348.45071646)",1652364099516,37
"(139868.4218879085, 5753354.11601449)",1652364099609,37
"(139868.4218879085, 5753354.11601449)",1652364099712,37
"(139868.4218879085, 5753354.11601449)",1652364099810,37
"(139868.4218879085, 5753354.11601449)",1652364099909,37
"(139868.4218879085, 5753354.11601449)",1652364100009,37
"(139839.37015790644, 5753396.568183212)",1652364100109,37
"(139797.87834593657, 5753457.198562268)",1652364100210,37
"(139790.50251149636, 5753467.976583683)",1652364100308,37
"(139814.31334097483, 5753599.063801795)",1652364102609,38
"(139839.29799586572, 5753623.471309953)",1652364102709,38
"(139844.4944076924, 5753628.547684416)",1652364102808,38
"(-187106.30243458983, 6125412.450467797)",1652364127311,39
"(-188233.26227199225, 6125714.646806619)",1652364127408,39
"(-189138.84097951872, 6125956.787834873)",1652364127508,39
"(-189299.8221057257, 6125999.832282701)",1652364127608,39
"(-189300.12081563257, 6125999.912154194)",1652364127710,39
"(-189300.12081563257, 6125999.912154194)",1652364127808,39
"(-189322.31341044558, 6126012.928211846)",1652364127908,39
"(-189794.5916512909, 6126289.921545112)",1652364128008,39
"(-189919.62282904494, 6126363.252898735)",1652364128108,39
"(-189924.03885102062, 6126365.84291568)",1652364128209,39
"(-189924.03885102062, 6126365.84291568)",1652364128320,39
"(-189924.03885102062, 6126365.84291568)",1652364128408,39
"(-189924.03885102062, 6126365.84291568)",1652364128508,39
"(-189924.03885102062, 6126365.84291568)",1652364128609,39
"(-189924.03885102062, 6126365.84291568)",1652364128709,39
"(-189924.03885102062, 6126365.84291568)",1652364128808,39
"(-189924.03885102062, 6126365.84291568)",1652364128909,39
"(-189719.28713792446, 6126086.134290169)",1652364129009,39
"(-189547.65559873774, 6125828.544951476)",1652364129108,39
"(-189227.2893252321, 6125320.240276814)",1652364129208,39
"(-189156.86923710996, 6125208.5092272535)",1652364129308,39
"(-180636.89831224122, 6126714.829999347)",1652364133109,40
"(-180275.47354144196, 6126680.235275564)",1652364133210,40
"(-180199.79293074345, 6127375.017462941)",1652364144009,41
"(-180943.0210934064, 6127498.87632878)",1652364144108,41
"(-181209.65179443118, 6127543.310296551)",1652364144209,41
"(-181225.485932205, 6127545.949053321)",1652364144309,41
"(-181225.485932205, 6127545.949053321)",1652364144409,41
"(-181225.485932205, 6127545.949053321)",1652364144508,41
"(-181483.34257900214, 6127710.086207568)",1652364144609,41
"(-182507.8530508117, 6128362.23241139)",1652364144709,41
"(-182742.97360146593, 6128511.897035392)",1652364144808,41
"(-183060.73089822906, 6127216.473484483)",1652364145908,42
"(-183184.75981531682, 6126702.353606606)",1652364146009,42
"(-183193.7394105483, 6126665.131735189)",1652364146109,42
"(-183299.33367734565, 6126210.42843653)",1652364146209,42
"(-183396.27267637273, 6125792.995900055)",1652364146308,42
"(-185560.34210909315, 6125822.591483869)",1652364150808,43
"(-185730.10676080722, 6125794.945584153)",1652364150908,43
"(-185741.71460024064, 6125793.055266223)",1652364151008,43
"(-185741.71460024064, 6125793.055266223)",1652364151110,43
"(-185741.71460024064, 6125793.055266223)",1652364151208,43
"(-185936.80560393317, 6125773.523521092)",1652364151309,43
"(-185983.74840897776, 6125768.823791804)",1652364151408,43
"(234929.3916607133, 6349154.037597968)",1652364180122,44
"(234431.01570272306, 6348167.6169117065)",1652364180209,44
"(234006.6796918024, 6348162.1106762355)",1652364182209,45
"(233718.21732583301, 6348225.192713206)",1652364182309,45
"(233683.1768807616, 6348232.8554897485)",1652364182408,45
"(233683.1768807616, 6348232.8554897485)",1652364182510,45
"(233683.1768807616, 6348232.8554897485)",1652364182610,45
"(233683.1768807616, 6348232.8554897485)",1652364182709,45
"(233683.1768807616, 6348232.8554897485)",1652364182809,45
"(233683.1768807616, 6348232.8554897485)",1652364182909,45
"(233683.1768807616, 6348232.8554897485)",1652364183009,45
"(233683.1768807616, 6348232.8554897485)",1652364183112,45
"(233683.1768807616, 6348232.8554897485)",1652364183211,45
"(233598.28173430753, 6348230.062975664)",1652364183309,45
"(232842.33603737838, 6348205.197137113)",1652364183409,45
"(232648.9756862281, 6348198.836802907)",1652364183509,45
"(232601.23871919583, 6348185.707978546)",1652364186608,46
"(232219.18454793998, 6348069.10650928)",1652364186709,46
"(232126.5856951561, 6348040.845694194)",1652364186809,46
"(231888.24590686717, 6347011.80350354)",1652364198809,47
"(232011.73285861243, 6347117.07818862)",1652364198910,47
"(232021.71972200688, 6347125.59215616)",1652364199009,47
"(232021.71972200688, 6347125.59215616)",1652364199108,47
"(232209.23308278318, 6347285.774159532)",1652364199209,47
"(232277.17765958654, 6347343.815348629)",1652364199310,47
"(232281.13451129216, 6347347.195462082)",1652364199421,47
"(232281.13451129216, 6347347.195462082)",1652364199512,47
"(232281.13451129216, 6347347.195462082)",1652364199611,47
"(232287.26138223737, 6347352.439877489)",1652364199708,47
"(232385.00721458544, 6347436.107340659)",1652364199811,47
"(232410.08545240923, 6347457.573550411)",1652364199908,47
"(231969.0593491239, 6347688.377535556)",1652364210008,48
"(231934.7199244807, 6347679.614152559)",1652364210111,48
"(231927.6701088255, 6347677.815047439)",1652364210208,48
"(231832.04224147892, 6347926.99013701)",1652364220610,49
"(231977.53460940794, 6347827.321121634)",1652364220710,49
"(232024.99267237104, 6347794.810148897)",1652364220809,49
"(232066.66130229586, 6347766.146719341)",1652364222709,50
"(232117.15373963118, 6347731.404435555)",1652364222809,50
"(232125.74895998565, 6347725.490330384)",1652364222909,50
"(541353.6017864827, 5743566.619074563)",1652364234808,51
"(543415.6235859878, 5741295.402150119)",1652364234908,51
"(543833.8255041799, 5740834.773036178)",1652364235008,51
"(543550.9179862969, 5740793.3563213525)",1652364237809,52
"(541583.9846865194, 5740531.619370977)",1652364237909,52
"(541103.5450233353, 5740467.687964512)",1652364238009,52
"(541984.8242395943, 5743834.616491424)",1652364243209,53
"(541153.4630220282, 5743215.875954934)",1652364243308,53
"(541018.197097235, 5743115.204298491)",1652364243408,53
"(542304.0144987993, 5747135.627655097)",1652364245509,54
"(542811.944004582, 5747385.227104918)",1652364245608,54
"(543008.9805196663, 5747482.051969786)",1652364245709,54
"(541031.4573574467, 5748084.561002874)",1652364247013,55
"(540267.981689621, 5748296.596079667)",1652364247109,55
"(538008.4826327304, 5748922.362736828)",1652364247209,55
"(535400.7073854761, 5749643.200585801)",1652364247309,55
"(532411.8515704733, 5750469.063010516)",1652364247409,55
"(531871.4548163387, 5750618.38214844)",1652364247508,55
"(535756.2887309697, 5744461.104409874)",1652364250411,56
"(536078.2173250533, 5743891.325857455)",1652364250508,56
"(535318.4637556857, 5738340.218926162)",1652364251909,57
"(535564.5746456302, 5738162.711849032)",1652364252009,57
"(535596.449379726, 5738004.661318301)",1652364253709,58
"(535628.699087587, 5737706.579259358)",1652364253809,58
"(535635.1593728842, 5737646.867241158)",1652364253908,58
"(535635.2018904864, 5737646.474253586)",1652364254008,58
"(535635.2018904864, 5737646.474253586)",1652364254110,58
"(535635.2018904864, 5737646.474253586)",1652364254209,58
"(535635.2018904864, 5737646.474253586)",1652364254308,58
"(535651.3669829153, 5737465.691695688)",1652364254409,58
"(535657.3474894749, 5737398.8086093)",1652364254508,58
"(535013.937560655, 5736848.368814152)",1652364259908,59
"(535053.9662809535, 5736792.660609058)",1652364260009,59
"(535060.9726074038, 5736782.909863395)",1652364260109,59
