center,time,id_zoom
"(-183615.18904191683, 6126594.742151667)",1652366478540,32
"(-183860.81441356606, 6126979.335274656)",1652366478640,32
"(-184501.801003944, 6126264.083205652)",1652366482340,33
"(-184599.1557109771, 6126105.876263936)",1652366482440,33
"(-184862.52932970587, 6125735.645430146)",1652366484640,34
"(-184936.75099619315, 6125461.245310429)",1652366484741,34
"(-184953.08767229615, 6125400.848042481)",1652366484839,34
"(-184956.40965255577, 6125385.9256428275)",1652366486139,35
"(-184995.77123841827, 6125206.899868724)",1652366486238,35
"(-185021.65207300376, 6125088.981683297)",1652366486339,35
"(-185031.69179189415, 6125043.238744451)",1652366486439,35
"(-185032.3651097588, 6125040.170975497)",1652366486539,35
"(-185041.86783565852, 6124996.666560311)",1652366486641,35
"(-185045.29106507474, 6124980.994678856)",1652366486739,35
"(235390.5250634846, 6351508.827579601)",1652366498638,36
"(234214.31707900198, 6350466.525789849)",1652366498738,36
"(233544.6453241118, 6349873.093269517)",1652366498839,36
"(233400.3890983765, 6349636.386728457)",1652366500740,37
"(233129.64892349084, 6348845.268953903)",1652366500840,37
"(233065.56969925668, 6348658.025914362)",1652366500940,37
"(233064.08994799125, 6348653.70199927)",1652366501040,37
"(233064.08994799125, 6348653.70199927)",1652366501139,37
"(233064.08994799125, 6348653.70199927)",1652366501238,37
"(233064.08994799125, 6348653.70199927)",1652366501339,37
"(233064.08994799125, 6348653.70199927)",1652366501439,37
"(233064.08994799125, 6348653.70199927)",1652366501539,37
"(233064.08994799125, 6348653.70199927)",1652366501639,37
"(233064.08994799125, 6348653.70199927)",1652366501739,37
"(233064.08994799125, 6348653.70199927)",1652366501839,37
"(233060.61865973374, 6348645.889252201)",1652366501938,37
"(232851.22780699612, 6348174.618170727)",1652366502039,37
"(232777.8748137023, 6348009.5243090475)",1652366502140,37
"(232731.16000877682, 6347872.471546469)",1652366503339,38
"(232679.90675152888, 6347718.627590732)",1652366503440,38
"(232671.43923166674, 6347693.211123159)",1652366503540,38
"(232655.82267358172, 6347648.093756203)",1652366504739,39
"(232629.9732751361, 6347573.413861514)",1652366504839,39
"(232625.11843239586, 6347559.388036296)",1652366504939,39
"(232575.57602959132, 6347495.208097268)",1652366511038,40
"(232616.70330598758, 6347364.40952165)",1652366511138,40
"(232627.78354218992, 6347329.170642741)",1652366511239,40
"(232636.56656031567, 6347321.0709258495)",1652366516238,41
"(232669.7698372717, 6347294.274318882)",1652366516338,41
"(232677.40177661483, 6347288.114984692)",1652366516439,41
"(232542.8213030155, 6347227.201049016)",1652366519240,42
"(232518.7809342896, 6347241.900887512)",1652366519340,42
"(232517.13714839384, 6347242.906004674)",1652366519439,42
"(232517.13714839384, 6347242.906004674)",1652366519538,42
"(232504.57883821684, 6347250.592838682)",1652366519639,42
"(232371.90114929344, 6347331.803714746)",1652366519740,42
"(232094.6705773567, 6347500.897362229)",1652366519840,42
"(231987.45985143556, 6347566.289330254)",1652366519940,42
"(232169.816116062, 6347810.9665350085)",1652366523239,43
"(232227.9889697989, 6347799.38281738)",1652366523339,43
"(232240.9355590474, 6347796.804817084)",1652366523439,43
"(232257.55265797128, 6347793.740564457)",1652366523539,43
"(232281.01803097373, 6347789.417399947)",1652366523640,43
"(232285.19091999077, 6347788.648603912)",1652366523740,43
"(232296.05892267276, 6347775.655202912)",1652366524939,44
"(232319.28690040205, 6347747.871248434)",1652366525039,44
"(232323.86149259884, 6347742.39938761)",1652366525139,44
"(540446.6381656341, 5743316.353354123)",1652366537050,45
"(540471.0497780805, 5742797.602134096)",1652366537141,45
"(540483.5531818775, 5742562.161022818)",1652366537240,45
"(540518.0287023216, 5741934.789122262)",1652366537341,45
"(540525.5705772926, 5741797.545061162)",1652366537440,45
"(539493.0053164008, 5740685.77161215)",1652366543139,46
"(538567.663081182, 5739691.513810309)",1652366543239,46
"(537737.7466640455, 5738966.713494227)",1652366544744,47
"(537226.8889395134, 5738536.123631281)",1652366544839,47
"(536965.2525174075, 5738315.47399702)",1652366544939,47
"(537132.5961077367, 5738427.861620916)",1652366546339,48
"(537389.8747876703, 5738606.543391375)",1652366546439,48
"(537434.3170571802, 5738637.408845913)",1652366546538,48
"(536771.1792109956, 5737817.870247579)",1652366551140,49
"(536492.1812783027, 5737597.35777439)",1652366551239,49
"(536255.0256508759, 5737352.139512108)",1652366552439,50
"(536188.5419906313, 5737280.57303252)",1652366552540,50
"(536141.700152887, 5737201.944126504)",1652366554639,51
"(536097.4722672298, 5737124.327888605)",1652366554740,51
"(536090.6075300326, 5737112.280849334)",1652366554840,51
"(535464.066731307, 5736805.111416899)",1652366562239,52
"(535354.2437593221, 5736779.127524891)",1652366562339,52
