center,time,id_zoom
"(554027.2022796768, 5749243.113621398)",1655727327976,18
"(555599.2405239685, 5748833.035792914)",1655727328084,18
"(555882.6462900168, 5748759.107298145)",1655727328179,18
"(543179.290224226, 5744881.49436373)",1655727332389,19
"(542232.1015836445, 5744912.979789629)",1655727332485,19
"(541950.6849828693, 5744922.334337552)",1655727332578,19
"(541848.1805365013, 5744925.818439199)",1655727335776,20
"(541174.6973165162, 5744948.736409739)",1655727335885,20
"(541014.6033496028, 5744954.184249727)",1655727335980,20
"(561541.3422408324, 5994736.8944175895)",1655727350879,21
"(561702.6336838588, 5994677.209132009)",1655727350985,21
"(561805.3784018497, 5994634.594683756)",1655727351079,21
"(561917.610871315, 5994601.153446219)",1655727351195,21
"(561987.358338589, 5994592.174386262)",1655727351279,21
"(562027.1669703546, 5994587.049553699)",1655727351379,21
"(561974.2281401039, 5994697.753073504)",1655727361679,22
"(561871.6764419414, 5994898.042795239)",1655727361780,22
"(561852.4865998435, 5994935.521727355)",1655727361879,22
"(560795.9464529735, 5995702.641494993)",1655727383581,23
"(560581.4544720429, 5995665.186647915)",1655727383681,23
"(560557.372895801, 5995660.981494176)",1655727383780,23
"(560557.372895801, 5995660.981494176)",1655727383880,23
"(560156.3390193164, 5995589.224998626)",1655727383980,23
"(559568.4113852294, 5995484.027834164)",1655727384079,23
"(559455.8084281886, 5995463.879926319)",1655727384179,23
"(559455.4619521267, 5995463.817931786)",1655727384280,23
"(559455.4619521267, 5995463.817931786)",1655727384382,23
"(559455.4619521267, 5995463.817931786)",1655727384479,23
"(558689.5717739164, 5995335.945093129)",1655727384583,23
"(557474.8309366358, 5995133.132257144)",1655727384684,23
"(557243.0570554119, 5995094.435346071)",1655727384782,23
"(554516.0922509027, 5995926.342158969)",1655727393580,24
"(555964.1562435657, 5995027.215525978)",1655727393679,24
"(556342.4681457065, 5994792.315474243)",1655727393780,24
"(557088.9824135167, 5994518.784615323)",1655727399282,25
"(558363.817359013, 5994062.23972458)",1655727399379,25
"(559157.5593196934, 5993781.7928741975)",1655727399483,25
"(559296.6119388012, 5993732.662462807)",1655727399585,25
"(559713.4960452864, 5994106.3416135525)",1655727408383,26
"(559848.6728786507, 5994051.212616273)",1655727408486,26
"(559871.3527216103, 5994041.963124556)",1655727408587,26
"(559951.44047812, 5994009.368363792)",1655727409783,27
"(559999.4836543059, 5993989.815369055)",1655727409885,27
"(140224.20383594022, 5752784.450602919)",1655727420890,28
"(140260.12295027293, 5752834.064839911)",1655727420989,28
"(140281.09082365027, 5752872.136507067)",1655727421084,28
"(140300.1679045839, 5752912.3867430845)",1655727421190,28
"(140302.12103596976, 5752916.507604106)",1655727421288,28
"(140302.12692587162, 5752916.520031057)",1655727421396,28
"(140312.78955318368, 5752932.8426372325)",1655727421489,28
"(140319.4914176226, 5752943.102012401)",1655727421583,28
"(140276.32382999762, 5752809.5603997065)",1655727423288,29
"(140215.4628996844, 5752622.93737823)",1655727423388,29
"(140205.1222434097, 5752591.22894873)",1655727423488,29
"(139542.35592014014, 5751954.910445601)",1655727426586,30
"(139572.48963233538, 5751949.987995415)",1655727426682,30
"(139576.64749441954, 5751949.3087937)",1655727426785,30
"(139576.64749441954, 5751949.3087937)",1655727426882,30
"(139575.0040912051, 5751949.623456699)",1655727426983,30
"(139521.65441062392, 5751959.838339037)",1655727427082,30
"(139508.110183455, 5751962.431657036)",1655727427185,30
"(139507.62162608982, 5751962.525201288)",1655727427283,30
"(139507.62162608982, 5751962.525201288)",1655727427387,30
"(139507.62162608982, 5751962.525201288)",1655727427483,30
"(139507.62162608982, 5751962.525201288)",1655727427589,30
"(139507.62162608982, 5751962.525201288)",1655727427682,30
"(139507.62162608982, 5751962.525201288)",1655727427790,30
"(139507.62162608982, 5751962.525201288)",1655727427883,30
"(139543.38459774625, 5751956.180421854)",1655727427985,30
"(139572.8599069725, 5751950.9511490315)",1655727428085,30
"(139491.05880297182, 5753028.452091405)",1655727442492,31
"(139562.80205785745, 5752994.874997547)",1655727442592,31
"(139532.8901848578, 5752796.7516998695)",1655727447683,32
"(139519.17766222337, 5752766.036570456)",1655727447789,32
"(139473.08192130562, 5752663.241786852)",1655727447889,32
"(139454.3311254897, 5752621.43085256)",1655727447984,32
"(139452.89673723522, 5752618.232422284)",1655727448089,32
"(139429.37923867276, 5752566.972505171)",1655727448190,32
"(139350.45024984994, 5752394.93493008)",1655727448287,32
"(139322.55389571236, 5752334.130640157)",1655727448390,32
"(139640.8103587775, 5752342.6498921225)",1655727451187,33
"(139804.4142772214, 5752347.392726509)",1655727451287,33
"(139844.72237470443, 5752367.823145879)",1655727453287,34
"(139993.90030135863, 5752492.012510315)",1655727453385,34
"(140049.88785562414, 5752538.621676539)",1655727453487,34
"(140105.0775947957, 5752584.672884338)",1655727453587,34
"(140153.20235159926, 5752624.830679471)",1655727453686,34
"(140165.5196784757, 5752635.108896383)",1655727453786,34
"(-185324.45301784266, 6125080.943599565)",1655727476689,35
"(-185413.72283354975, 6125156.208288204)",1655727476785,35
"(-185423.35750654532, 6125164.33142207)",1655727476887,35
"(-185423.35750654532, 6125164.33142207)",1655727476987,35
"(-185423.35750654532, 6125164.33142207)",1655727477086,35
"(-185460.80121368557, 6125261.587581657)",1655727477185,35
"(-185492.39382409997, 6125343.646122195)",1655727477285,35
"(-185492.68168242445, 6125388.53947922)",1655727479592,36
"(-185483.88600483828, 6125462.893229187)",1655727479685,36
"(-185480.87816038082, 6125488.31986773)",1655727479785,36
"(-185485.82940812418, 6125489.71158893)",1655727484084,37
"(-185792.17015686104, 6125526.655748595)",1655727484186,37
"(-185896.6677902085, 6125539.257980804)",1655727484285,37
"(540312.9532319971, 5743912.938012486)",1655727536790,38
"(539968.3240835364, 5740449.035606347)",1655727536891,38
"(539707.8199535371, 5737954.867784024)",1655727536984,38
"(539591.0964978283, 5736880.041065682)",1655727537087,38
"(539473.596553221, 5735904.407586886)",1655727537185,38
"(539407.0966982777, 5735320.250173179)",1655727537285,38
"(539362.7862004949, 5734929.271819958)",1655727537386,38
"(539348.817956758, 5734806.021547294)",1655727537487,38
"(539347.8235178061, 5734797.247010262)",1655727537586,38
"(539347.8235178061, 5734797.247010262)",1655727537686,38
"(539347.8235178061, 5734797.247010262)",1655727537786,38
"(539347.8235178061, 5734797.247010262)",1655727537885,38
"(539347.8235178061, 5734797.247010262)",1655727537996,38
"(539347.8235178061, 5734797.247010262)",1655727538086,38
"(539347.8235178061, 5734797.247010262)",1655727538186,38
"(539347.8235178061, 5734797.247010262)",1655727538286,38
"(539347.8235178061, 5734797.247010262)",1655727538386,38
"(539379.5605314872, 5734998.954812708)",1655727538484,38
"(539468.760286303, 5735565.872882052)",1655727538584,38
"(539499.2249232234, 5735759.493965226)",1655727538686,38
"(539209.2993033389, 5736049.167840577)",1655727540988,39
"(538209.5739009143, 5736996.603524785)",1655727541089,39
"(537972.3724901759, 5737221.398333773)",1655727541188,39
"(536360.3490522606, 5739256.042947892)",1655727543088,40
"(536333.2314469966, 5739197.199380549)",1655727543189,40
"(536359.4445497325, 5739253.900347062)",1655727544485,41
"(536448.0781410487, 5739445.645883236)",1655727544588,41
"(536598.1409639531, 5739773.176209546)",1655727544689,41
"(536716.3345840996, 5740031.405100011)",1655727544786,41
"(537053.8213151185, 5740762.232681146)",1655727545894,42
"(537240.2604986804, 5741165.751834324)",1655727545987,42
"(537264.9699007311, 5741219.231563211)",1655727546086,42
"(537264.9699007311, 5741219.231563211)",1655727546186,42
"(537264.9699007311, 5741219.231563211)",1655727546285,42
"(537264.9699007311, 5741219.231563211)",1655727546384,42
"(537264.9699007311, 5741219.231563211)",1655727546488,42
"(537264.9699007311, 5741219.231563211)",1655727546585,42
"(537264.9699007311, 5741219.231563211)",1655727546685,42
"(537147.761241896, 5740965.154834012)",1655727546786,42
"(536808.1235283558, 5740228.911964013)",1655727546888,42
"(536736.1883240049, 5740072.975861532)",1655727546985,42
"(536665.7609600488, 5738016.509703325)",1655727549092,43
"(536618.2217462052, 5737851.524726786)",1655727549185,43
"(536553.0980140336, 5737634.865044478)",1655727550585,44
"(536518.408194947, 5737519.811855268)",1655727550686,44
"(536487.5011666152, 5737416.229468384)",1655727552686,45
"(536467.8220474714, 5737350.189292021)",1655727552785,45
"(536458.2870128023, 5737348.142519756)",1655727553886,46
"(536344.239847035, 5737443.250484194)",1655727553985,46
"(536315.0394024113, 5737467.601767544)",1655727554085,46
"(535769.0516675618, 5737913.236864864)",1655727557885,47
"(535573.8012949196, 5738052.048228011)",1655727557989,47
"(535482.8849354815, 5738116.6843340285)",1655727558085,47
"(535569.1645060848, 5737361.316813856)",1655727562390,48
"(535633.3466707175, 5737362.888723044)",1655727562485,48
"(535700.1441297284, 5737364.259157172)",1655727562584,48
"(535714.6827943275, 5737364.557436215)",1655727562688,48
"(535763.2055781299, 5737339.07601669)",1655727566186,49
"(535837.0702617415, 5737300.135644179)",1655727566285,49
"(535850.9846772, 5737292.800169433)",1655727566386,49
"(535851.0274914564, 5737292.777598388)",1655727566485,49
"(535851.0274914564, 5737292.777598388)",1655727566585,49
"(535875.1984354442, 5737280.160913741)",1655727566685,49
"(535912.308191058, 5737260.790462834)",1655727566785,49
"(535798.3215437667, 5737284.267614532)",1655727569593,50
"(535783.5728447825, 5737294.006587496)",1655727569687,50
"(535782.3535988568, 5737294.81168923)",1655727569786,50
"(535782.3535988568, 5737294.81168923)",1655727569887,50
"(535761.1987009614, 5737308.848376595)",1655727569986,50
"(535687.6218730488, 5737357.6680369815)",1655727570088,50
"(535671.5261845797, 5737368.347840216)",1655727570187,50
"(534962.0371481703, 5737531.866890667)",1655727573392,51
"(534893.393152202, 5737577.9460981535)",1655727573486,51
"(535568.8193048576, 5736951.433373068)",1655727582585,52
"(535488.0934007901, 5736948.16113134)",1655727582686,52
"(535469.7340521194, 5736947.416931229)",1655727582785,52
"(535434.0134760536, 5736919.031870542)",1655727588093,53
"(535403.2482566755, 5736894.384819495)",1655727588186,53
"(535395.7090556576, 5736888.344912219)",1655727588287,53
"(535440.869793796, 5736924.165879812)",1655727589389,54
"(535468.719793696, 5736946.256267626)",1655727589493,54
"(535367.5619959274, 5736895.356961466)",1655727594486,55
"(535278.2974767203, 5736850.111851889)",1655727594586,55
